c1,c2,stim,nparses,ratingcmp,ratingC1,ratingC2,bgJonesMewhort,bgSUBTLEX,bgFacebook,label
mad,woman,madwoman,1,68.849998,67.5,84.375,8.73,-0.366593219,-0.392842633,1
washer,woman,washerwoman,1,67.285713,74.928574,82.10714,8.79,-0.358062792,-0.369204622,1
newspaper,woman,newspaperwoman,1,77.148148,75.307693,82.57692,8.79,-0.358062792,-0.369204622,1
select,woman,selectwoman,1,58.366665,58.5,85.5,10.5,-0.242830519,-0.297324458,1
yachts,woman,yachtswoman,1,66.290321,68.129036,86,9.15,-0.281919332,-0.302085383,1
laundry,woman,laundrywoman,1,85.428574,89.428574,90.071426,8.04,-0.339463955,-0.379424763,1
gentle,woman,gentlewoman,1,71.578949,63.578949,91.842102,11.5,-0.143719711,-0.067374508,1
noble,woman,noblewoman,1,83.035713,82.10714,92.964287,11.5,-0.143719711,-0.067374508,1
vestry,woman,vestrywoman,1,51.967743,52.580647,88.290321,8.04,-0.339463955,-0.379424763,1
assembly,woman,assemblywoman,1,68.818184,75.227272,85.5,8.04,-0.339463955,-0.379424763,1
wash,woman,washwoman,1,63.599998,69,77.199997,8.07,-0.374194851,-0.39782926,1
police,woman,policewoman,1,90.918922,95.918922,92.432434,11.5,-0.143719711,-0.067374508,1
needle,woman,needlewoman,1,65.73333,60.266666,82.73333,11.5,-0.143719711,-0.067374508,1
police,women,policewomen,1,92.608696,95.304344,95.217392,11.5,-0.143719711,-0.067374508,1
states,women,stateswomen,1,51.84,55.919998,78.519997,9.15,-0.281919332,-0.302085383,1
washer,women,washerwomen,1,82.85714,82.928574,88.571426,8.79,-0.358062792,-0.369204622,1
oars,women,oarswomen,1,57.833332,60.299999,82,9.15,-0.281919332,-0.302085383,1
horse,women,horsewomen,1,75.870964,61.161289,85.322578,11.5,-0.143719711,-0.067374508,1
laundry,women,laundrywomen,1,80.666664,76.699997,87.400002,8.04,-0.339463955,-0.379424763,1
yachts,women,yachtswomen,1,61.78788,60.757576,85.63636,9.15,-0.281919332,-0.302085383,1
air,women,airwomen,1,64.476189,62.476189,81.952377,8.79,-0.358062792,-0.369204622,1
sales,women,saleswomen,1,91.041664,83.791664,89,9.15,-0.281919332,-0.302085383,1
congress,women,congresswomen,1,92.064514,94.483871,94.645164,9.15,-0.281919332,-0.302085383,1
chair,women,chairwomen,1,61.333332,42.875,93.708336,8.79,-0.358062792,-0.369204622,1
noble,women,noblewomen,1,82.181816,76.772728,87.86364,11.5,-0.143719711,-0.067374508,1
newspaper,women,newspaperwomen,1,78.214287,85.629631,92.148148,8.79,-0.358062792,-0.369204622,1
gentle,women,gentlewomen,1,66.555557,63.777779,87,11.5,-0.143719711,-0.067374508,1
mad,women,madwomen,1,79.666664,75.599998,87.133331,8.73,-0.366593219,-0.392842633,1
spokes,women,spokeswomen,1,70.821426,59.42857,91.464287,9.15,-0.281919332,-0.302085383,1
sports,women,sportswomen,1,89.032257,81.741936,91.516129,9.15,-0.281919332,-0.302085383,1
needle,women,needlewomen,1,59.285713,60.535713,84.25,11.5,-0.143719711,-0.067374508,1
news,women,newswomen,1,91.034485,88.586205,90.689651,9.15,-0.281919332,-0.302085383,1
assembly,women,assemblywomen,1,74.181816,74.303032,89.181816,8.04,-0.339463955,-0.379424763,1
business,women,businesswomen,1,90.071426,91.714287,92.321426,9.15,-0.281919332,-0.302085383,1
council,women,councilwomen,1,91.259262,89.481483,87.629631,8.49,-0.317547239,-0.298528888,1
clans,women,clanswomen,1,72.166664,78.458336,91.791664,9.15,-0.281919332,-0.302085383,1
kins,women,kinswomen,1,62.909092,62.666668,86.757576,9.15,-0.281919332,-0.302085383,1
country,women,countrywomen,1,69.919998,73.839996,87.959999,8.04,-0.339463955,-0.379424763,1
committee,women,committeewomen,1,65.821426,77.821426,78.071426,11.5,-0.143719711,-0.067374508,1
jury,women,jurywomen,1,89.259262,91.730766,86.5,8.04,-0.339463955,-0.379424763,1
match,wood,matchwood,1,50.228573,43.411766,73.411766,8.07,-0.374194851,-0.39782926,1
cotton,wood,cottonwood,1,53.846153,48.307693,72.846153,8.3,-0.372925264,-0.39801683,1
teak,wood,teakwood,1,50.583332,50.375,86.833336,7.05,-0.374528582,-0.397268727,1
apple,wood,applewood,1,57.919998,38.125,78.958336,11.5,-0.143719711,-0.067374508,1
cork,wood,corkwood,1,61.560001,64.160004,78.919998,7.05,-0.374528582,-0.397268727,1
musk,wood,muskwood,1,61.655174,45.172413,73.275864,7.05,-0.374528582,-0.397268727,1
leather,wood,leatherwood,1,55.241379,41.655174,82.310349,8.79,-0.358062792,-0.369204622,1
dye,wood,dyewood,1,50.833332,58.47826,83.608696,11.5,-0.143719711,-0.067374508,1
silk,wood,silkwood,1,55.357143,42.42857,70.214287,7.05,-0.374528582,-0.397268727,1
log,wood,logwood,1,63.84,77.875,86.125,5.96,-0.377565703,-0.401430986,1
black,wood,blackwood,1,61.439999,65.32,86.599998,7.05,-0.374528582,-0.397268727,1
beech,wood,beechwood,1,61.25,54.541668,88.458336,8.07,-0.374194851,-0.39782926,1
light,wood,lightwood,1,55.814816,57.185184,72.851852,10.5,-0.242830519,-0.297324458,1
box,wood,boxwood,1,67.354836,54.870968,74.516129,6.11,-0.377968298,-0.401471409,1
cedar,wood,cedarwood,1,83.85714,82.25,88.035713,8.79,-0.358062792,-0.369204622,1
pulp,wood,pulpwood,1,60.090908,52.299999,84.849998,5.85,-0.37778819,-0.401072795,1
soft,wood,softwood,1,57.18182,52.68182,85.227272,10.5,-0.242830519,-0.297324458,1
tulip,wood,tulipwood,1,51,47.482758,77.137932,5.85,-0.37778819,-0.401072795,1
hard,wood,hardwood,1,72.351349,75.432434,92.945946,8.73,-0.366593219,-0.392842633,1
orange,wood,orangewood,1,67.199997,56.900002,87.73333,11.5,-0.143719711,-0.067374508,1
dead,wood,deadwood,1,69.815788,63.421051,86.736839,8.73,-0.366593219,-0.392842633,1
drift,wood,driftwood,1,67.885712,70.457146,89.171425,10.5,-0.242830519,-0.297324458,1
elm,wood,elmwood,1,61.285713,68.85714,89.89286,4.88,-0.377982424,-0.401289221,1
citron,wood,citronwood,1,52,54.366665,82.23333,8.3,-0.372925264,-0.39801683,1
sap,wood,sapwood,1,59.52,63.68,78.760002,5.85,-0.37778819,-0.401072795,1
peach,wood,peachwood,1,51.18182,39.030304,83.696968,8.07,-0.374194851,-0.39782926,1
green,wood,greenwood,1,61.708332,48.875,83.166664,8.3,-0.372925264,-0.39801683,1
naked,wood,nakedwood,1,53.275864,32.931034,83.034485,8.73,-0.366593219,-0.392842633,1
red,wood,redwood,1,58.948719,62.923077,85.948715,8.73,-0.366593219,-0.392842633,1
ribbon,wood,ribbonwood,1,54,44.666668,87,8.3,-0.372925264,-0.39801683,1
bass,wood,basswood,1,50.903225,39.80645,72.19355,9.15,-0.281919332,-0.302085383,1
pepper,wood,pepperwood,1,51.916668,42.416668,82.833336,8.79,-0.358062792,-0.369204622,1
needle,wood,needlewood,1,58,46.275864,83.758621,11.5,-0.143719711,-0.067374508,1
brazil,wood,brazilwood,1,69.166664,56.583332,87.125,8.49,-0.317547239,-0.298528888,1
ply,wood,plywood,1,59.076923,47.948719,87.46154,8.04,-0.339463955,-0.379424763,1
marble,wood,marblewood,1,56.119999,56.919998,84,11.5,-0.143719711,-0.067374508,1
sour,wood,sourwood,1,51.400002,42.966667,80.76667,8.79,-0.358062792,-0.369204622,1
hazel,wood,hazelwood,1,63.227272,60.227272,89.454544,8.49,-0.317547239,-0.298528888,1
candle,wood,candlewood,1,55.229168,51.234043,71.510635,11.5,-0.143719711,-0.067374508,1
white,wood,whitewood,1,67,55.75,78.083336,11.5,-0.143719711,-0.067374508,1
fire,wood,firewood,1,89.081078,78.162163,92.027023,11.5,-0.143719711,-0.067374508,1
tar,wood,tarwood,1,59.42857,47.57143,78.571426,8.79,-0.358062792,-0.369204622,1
soft,woods,softwoods,1,56.592594,47.423077,73.57692,10.5,-0.242830519,-0.297324458,1
red,woods,redwoods,1,72.482758,69.827583,80.482758,8.73,-0.366593219,-0.392842633,1
rose,woods,rosewoods,1,52.969696,48.939392,76.42424,11.5,-0.143719711,-0.067374508,1
iron,woods,ironwoods,1,57.103447,48.241379,76.310349,8.3,-0.372925264,-0.39801683,1
hard,woods,hardwoods,1,73.199997,67.033333,81.599998,8.73,-0.366593219,-0.392842633,1
back,woods,backwoods,1,58.692307,52.923077,82.205132,7.05,-0.374528582,-0.397268727,1
swear,word,swearword,1,83.166664,76.583336,86.125,8.79,-0.358062792,-0.369204622,1
cross,word,crossword,1,66.099998,60.099998,83.824997,9.15,-0.281919332,-0.302085383,1
guide,word,guideword,1,65.53846,86,87.846153,11.5,-0.143719711,-0.067374508,1
pass,word,password,2,89.645164,82.516129,94.6129,9.15,-0.281919332,-0.302085383,1
pass,words,passwords,2,74.962959,71.703705,90.148148,9.15,-0.281919332,-0.302085383,1
swear,words,swearwords,1,80.964287,77.535713,95.321426,8.79,-0.358062792,-0.369204622,1
catch,words,catchwords,1,50.451614,46.032257,92.129036,8.07,-0.374194851,-0.39782926,1
loan,words,loanwords,1,51.096775,50.516129,75.322578,8.3,-0.372925264,-0.39801683,1
cross,words,crosswords,1,71.166664,60,86.25,9.15,-0.281919332,-0.302085383,1
course,work,coursework,1,89.5,86.681816,92.909088,11.5,-0.143719711,-0.067374508,1
wheel,work,wheelwork,1,57.439999,75,72.360001,8.49,-0.317547239,-0.298528888,1
fancy,work,fancywork,1,59.793102,70.862068,76.827583,8.04,-0.339463955,-0.379424763,1
school,work,schoolwork,1,82.972977,90.594597,83.75676,8.49,-0.317547239,-0.298528888,1
case,work,casework,1,64.657143,65.400002,80.457146,11.5,-0.143719711,-0.067374508,1
ground,work,groundwork,1,78.354836,70.3871,92.3871,8.73,-0.366593219,-0.392842633,1
busy,work,busywork,1,70.035713,82.071426,81.821426,8.04,-0.339463955,-0.379424763,1
lace,work,lacework,1,67.279999,82.083336,66.875,11.5,-0.143719711,-0.067374508,1
clock,work,clockwork,1,55.459461,70.162163,48.270271,7.05,-0.374528582,-0.397268727,1
brick,work,brickwork,1,57.53846,78.512817,65.307693,7.05,-0.374528582,-0.397268727,1
class,work,classwork,1,94,87.839996,90.559998,9.15,-0.281919332,-0.302085383,1
house,work,housework,1,86.75,82.150002,86.974998,11.5,-0.143719711,-0.067374508,1
paper,work,paperwork,1,79.150002,79.300003,79.75,8.79,-0.358062792,-0.369204622,1
art,work,artwork,1,79.760002,93.800003,62.959999,10.5,-0.242830519,-0.297324458,1
body,work,bodywork,1,56.525002,77.025002,69.050003,8.04,-0.339463955,-0.379424763,1
grill,work,grillwork,1,57.439999,69.959999,60.919998,8.49,-0.317547239,-0.298528888,1
cabinet,work,cabinetwork,1,74.571426,78.821426,80.964287,10.5,-0.242830519,-0.297324458,1
field,work,fieldwork,1,75.891891,71.432434,88.864868,8.73,-0.366593219,-0.392842633,1
glass,work,glasswork,1,80.14286,85.464287,66.678574,9.15,-0.281919332,-0.302085383,1
iron,work,ironwork,1,63.307693,79.333336,70.282051,8.3,-0.372925264,-0.39801683,1
team,work,teamwork,1,88.285713,90.529411,80.911766,4.88,-0.377982424,-0.401289221,1
stone,work,stonework,1,69.641029,86,67.487183,11.5,-0.143719711,-0.067374508,1
life,work,lifework,1,73.590912,84.727272,85.454544,11.5,-0.143719711,-0.067374508,1
wax,work,waxwork,1,54.68182,78.181816,67.204544,6.11,-0.377968298,-0.401471409,1
bead,work,beadwork,1,80.785713,82.464287,70.178574,8.73,-0.366593219,-0.392842633,1
fire,work,firework,1,57.458332,71.041664,38.583332,11.5,-0.143719711,-0.067374508,1
earth,work,earthwork,1,64.037041,69.653847,68.42308,8.07,-0.374194851,-0.39782926,1
guess,work,guesswork,1,71.5,83.28125,66.25,9.15,-0.281919332,-0.302085383,1
donkey,work,donkeywork,1,53.310345,49.448277,80.551727,8.04,-0.339463955,-0.379424763,1
pipe,work,pipework,1,84.095238,85.809525,85.904762,11.5,-0.143719711,-0.067374508,1
silver,work,silverwork,1,65.814812,71.296295,65.481483,8.79,-0.358062792,-0.369204622,1
night,work,nightwork,1,84.689651,90.965515,92.724136,10.5,-0.242830519,-0.297324458,1
crown,work,crownwork,1,56.586208,56.379311,74.275864,8.3,-0.372925264,-0.39801683,1
needle,work,needlework,1,65.410255,76.256409,64.512817,11.5,-0.143719711,-0.067374508,1
breast,work,breastwork,1,63.366665,73.73333,76.23333,10.5,-0.242830519,-0.297324458,1
plaster,work,plasterwork,1,72.583336,73.291664,68.041664,8.79,-0.358062792,-0.369204622,1
wicker,work,wickerwork,1,63.517242,72.517242,57.068966,8.79,-0.358062792,-0.369204622,1
mill,work,millwork,1,56.727272,72.14286,74.761902,8.49,-0.317547239,-0.298528888,1
patch,work,patchwork,1,74.933334,79,70.73333,8.07,-0.374194851,-0.39782926,1
home,work,homework,1,86.159088,83.727272,88.431816,11.5,-0.143719711,-0.067374508,1
frame,work,framework,1,57.666668,67.384613,54.410255,11.5,-0.143719711,-0.067374508,1
hand,work,handwork,1,79.59259,79.346153,86.269234,8.73,-0.366593219,-0.392842633,1
bridge,work,bridgework,1,64.810814,77.081078,79.486488,11.5,-0.143719711,-0.067374508,1
wire,work,wirework,1,67.166664,81.433334,77,11.5,-0.143719711,-0.067374508,1
metal,work,metalwork,1,77.216217,86.027023,78.189186,8.49,-0.317547239,-0.298528888,1
hack,work,hackwork,1,55.285713,69.928574,75.178574,7.05,-0.374528582,-0.397268727,1
wood,work,woodwork,1,70.743591,88.051285,75.974358,8.73,-0.366593219,-0.392842633,1
piece,work,piecework,1,60.342857,54.882355,60.058823,11.5,-0.143719711,-0.067374508,1
leather,work,leatherwork,1,83.518517,90.40741,79.962959,8.79,-0.358062792,-0.369204622,1
time,work,timework,1,63.5,72.466667,70.23333,11.5,-0.143719711,-0.067374508,1
foot,work,footwork,1,62.863636,84.75,63.75,10.5,-0.242830519,-0.297324458,1
flat,work,flatwork,1,52.703705,52.76923,64.230766,10.5,-0.242830519,-0.297324458,1
knit,work,knitwork,1,75.466667,80.066666,64.699997,10.5,-0.242830519,-0.297324458,1
open,work,openwork,1,55.541668,57.708332,65.416664,8.3,-0.372925264,-0.39801683,1
brain,worker,brainworker,1,68.862068,65.827583,71.517242,8.3,-0.372925264,-0.39801683,1
steel,worker,steelworker,1,88.105263,83.815788,93.631577,8.49,-0.317547239,-0.298528888,1
case,worker,caseworker,1,58.46154,63.897434,79.641029,11.5,-0.143719711,-0.067374508,1
field,worker,fieldworker,1,94.40741,90.666664,94.259262,8.73,-0.366593219,-0.392842633,1
metal,worker,metalworker,1,89.14286,81.380951,91.047623,8.49,-0.317547239,-0.298528888,1
dock,worker,dockworker,1,83.25,88.875,94.208336,7.05,-0.374528582,-0.397268727,1
iron,worker,ironworker,1,85.379311,83.586205,91.137932,8.3,-0.372925264,-0.39801683,1
gold,worker,goldworker,1,86.181816,87.5,93.227272,8.73,-0.366593219,-0.392842633,1
silver,worker,silverworker,1,77.148148,83.962959,92.111115,8.79,-0.358062792,-0.369204622,1
mine,worker,mineworker,1,91.866669,85.866669,91,11.5,-0.143719711,-0.067374508,1
guest,worker,guestworker,1,77.42424,83.878784,92.454544,10.5,-0.242830519,-0.297324458,1
glass,worker,glassworker,1,84.818184,85.545456,91.772728,9.15,-0.281919332,-0.302085383,1
needle,worker,needleworker,1,88.296295,82.851852,91.518517,11.5,-0.143719711,-0.067374508,1
wood,worker,woodworker,1,83.080002,84.879997,89.279999,8.73,-0.366593219,-0.392842633,1
dock,workers,dockworkers,1,83.160004,78.360001,86.120003,7.05,-0.374528582,-0.397268727,1
field,workers,fieldworkers,1,82.32,77.916664,92.583336,8.73,-0.366593219,-0.392842633,1
mine,workers,mineworkers,1,92.26667,89.26667,93.599998,11.5,-0.143719711,-0.067374508,1
steel,workers,steelworkers,1,76.115387,73.346153,81.807693,8.49,-0.317547239,-0.298528888,1
wood,workers,woodworkers,1,93.230766,88.769234,90.57692,8.73,-0.366593219,-0.392842633,1
case,workers,caseworkers,1,79.225807,82.6129,93.258064,11.5,-0.143719711,-0.067374508,1
metal,workers,metalworkers,1,87.125,89.5,89.291664,8.49,-0.317547239,-0.298528888,1
metal,working,metalworking,1,82.896553,88.137932,86.931038,8.49,-0.317547239,-0.298528888,1
wood,working,woodworking,1,86.84375,88.28125,75.9375,8.73,-0.366593219,-0.392842633,1
clock,works,clockworks,1,67.63636,80.454544,68.545456,7.05,-0.374528582,-0.397268727,1
glass,works,glassworks,1,76.740738,86.769234,67.153847,9.15,-0.281919332,-0.302085383,1
steel,works,steelworks,1,62.742859,82.235291,62.941177,8.49,-0.317547239,-0.298528888,1
life,works,lifeworks,1,69.75,75.833336,71.333336,11.5,-0.143719711,-0.067374508,1
iron,works,ironworks,1,73.074074,76.884613,68.846153,8.3,-0.372925264,-0.39801683,1
fire,works,fireworks,1,55.586208,76.310349,42.206898,11.5,-0.143719711,-0.067374508,1
patch,works,patchworks,1,68.481483,83.46154,65.03846,8.07,-0.374194851,-0.39782926,1
art,works,artworks,1,84.370369,88.222221,63.814816,10.5,-0.242830519,-0.297324458,1
salt,works,saltworks,1,56.034481,62.379311,51.172413,10.5,-0.242830519,-0.297324458,1
wax,works,waxworks,1,51.256409,75.46154,60.025642,6.11,-0.377968298,-0.401471409,1
earth,works,earthworks,1,57.67857,70.807693,54.76923,8.07,-0.374194851,-0.39782926,1
frame,works,frameworks,1,55.535713,70.714287,43.5,11.5,-0.143719711,-0.067374508,1
metal,works,metalworks,1,66.571426,78,60.214287,8.49,-0.317547239,-0.298528888,1
nether,world,netherworld,1,51.25,58.75,78.64286,8.79,-0.358062792,-0.369204622,1
other,world,otherworld,1,74.333336,79.333336,80.555557,8.79,-0.358062792,-0.369204622,1
after,world,afterworld,1,68.64286,81.5,71.85714,8.79,-0.358062792,-0.369204622,1
dream,world,dreamworld,1,72.153847,82.230766,70.051285,4.88,-0.377982424,-0.401289221,1
dream,worlds,dreamworlds,1,81.041664,85.434784,81.782608,4.88,-0.377982424,-0.401289221,1
cabbage,worm,cabbageworm,1,73.303032,66.878784,79.696968,11.5,-0.143719711,-0.067374508,1
ring,worm,ringworm,1,50.763157,37.026318,77.473686,5.96,-0.377565703,-0.401430986,1
meal,worm,mealworm,1,50.040001,28.48,90.839996,8.49,-0.317547239,-0.298528888,1
earth,worm,earthworm,1,88.368423,73.263161,94.657898,8.07,-0.374194851,-0.39782926,1
round,worm,roundworm,1,67.699997,61.833332,74.133331,8.73,-0.366593219,-0.392842633,1
tape,worm,tapeworm,1,50.815788,20.842106,90.315788,11.5,-0.143719711,-0.067374508,1
wheat,worm,wheatworm,1,60.791668,61.652172,81.173912,10.5,-0.242830519,-0.297324458,1
thread,worm,threadworm,1,53.099998,51.633335,73.066666,8.73,-0.366593219,-0.392842633,1
silk,worm,silkworm,1,59.432434,53.81081,88.594597,7.05,-0.374528582,-0.397268727,1
split,worm,splitworm,1,51.333332,37.633335,76.066666,10.5,-0.242830519,-0.297324458,1
joint,worm,jointworm,1,55.517242,55.724136,82.862068,10.5,-0.242830519,-0.297324458,1
blood,worm,bloodworm,1,60.214287,48.535713,77.678574,8.73,-0.366593219,-0.392842633,1
inch,worm,inchworm,1,75.75,69.125,95.833336,8.07,-0.374194851,-0.39782926,1
wood,worm,woodworm,1,56.435898,66.641029,73.846153,8.73,-0.366593219,-0.392842633,1
blind,worm,blindworm,1,50.392857,57.607143,70.60714,8.73,-0.366593219,-0.392842633,1
eel,worm,eelworm,1,67.703705,62.115383,77.230766,8.49,-0.317547239,-0.298528888,1
flat,worm,flatworm,1,74.958336,64.791664,93.958336,10.5,-0.242830519,-0.297324458,1
fish,worm,fishworm,1,58.583332,40.625,81.791664,8.07,-0.374194851,-0.39782926,1
web,worm,webworm,1,57.200001,65.199997,63.933334,6.57,-0.377184297,-0.400583602,1
wood,worms,woodworms,1,73,70.590912,90.181816,8.73,-0.366593219,-0.392842633,1
earth,worms,earthworms,1,87.833336,72.75,94.041664,8.07,-0.374194851,-0.39782926,1
round,worms,roundworms,1,63.541668,58,96.041664,8.73,-0.366593219,-0.392842633,1
tape,worms,tapeworms,1,57.625,25.6875,92.916664,11.5,-0.143719711,-0.067374508,1
silk,worms,silkworms,1,80.321426,64.035713,81.14286,7.05,-0.374528582,-0.397268727,1
hook,worms,hookworms,1,69.279999,52.68,87.040001,7.05,-0.374528582,-0.397268727,1
inch,worms,inchworms,1,71.729164,57.446808,92.765961,8.07,-0.374194851,-0.39782926,1
flat,worms,flatworms,1,74.10714,64.714287,87.321426,10.5,-0.242830519,-0.297324458,1
halfpenny,worth,halfpennyworth,2,67.777779,72.777779,79,8.04,-0.339463955,-0.379424763,1
penny,worth,pennyworth,1,59.833332,59.38298,71.319145,8.04,-0.339463955,-0.379424763,1
trust,worthiness,trustworthiness,1,90.099998,87.633331,84.166664,10.5,-0.242830519,-0.297324458,1
road,worthiness,roadworthiness,1,55.880001,67.760002,72.040001,8.73,-0.366593219,-0.392842633,1
air,worthiness,airworthiness,1,55.541668,75.583336,64.875,8.79,-0.358062792,-0.369204622,1
credit,worthiness,creditworthiness,1,74.760002,74.666664,85.875,10.5,-0.242830519,-0.297324458,1
praise,worthiness,praiseworthiness,1,78.935486,82.451614,82.354836,11.5,-0.143719711,-0.067374508,1
sea,worthiness,seaworthiness,1,53.916668,66.260872,72.304344,10.5,-0.188933974,-0.19638394,1
ship,wreck,shipwreck,1,84.949997,86.5,90.449997,5.85,-0.37778819,-0.401072795,1
house,wrecker,housewrecker,1,79.071426,59.107143,84.714287,11.5,-0.143719711,-0.067374508,1
ship,wrecks,shipwrecks,1,87.954544,92.099998,82.300003,5.85,-0.37778819,-0.401072795,1
ship,wrights,shipwrights,1,50.555557,73.846153,49.23077,5.85,-0.37778819,-0.401072795,1
play,wrights,playwrights,1,51.387096,83.354836,55.322582,8.04,-0.339463955,-0.379424763,1
