c1,c2,stim,nparses,ratingcmp,ratingC1,ratingC2,bgJonesMewhort,bgSUBTLEX,bgFacebook,label
back,grounders,backgrounders,1,41.759998,61,30.24,6.35,-0.376622783,-0.399688925,0
sand,grouse,sandgrouse,1,35,62.952381,64.952377,9.83,-0.341229723,-0.365342154,0
man,groves,mangroves,1,33.333332,27.518518,56.148148,13.2,2.59659023,3.387854071,0
rear,guard,rearguard,1,48.512821,62.871796,71.820511,11,-0.223106887,-0.281666974,0
van,guard,vanguard,1,42.92857,28.964285,59.82143,13.2,2.59659023,3.387854071,0
black,guards,blackguards,1,39.959999,42.759998,67.080002,6.35,-0.376622783,-0.399688925,0
wave,guides,waveguides,1,45.23077,59.423077,61.692307,11,-0.255203258,-0.271020622,0
blood,guilt,bloodguilt,1,48.148148,52.222221,63.555557,9.83,-0.341229723,-0.365342154,0
blow,guns,blowguns,1,48.17857,47,73.25,3.71,-0.378098965,-0.400592878,0
pop,guns,popguns,1,48.535713,52.32143,67.89286,7.8,-0.377911794,-0.399907527,0
pinch,gut,pinchgut,1,33.535713,50.925926,56.814816,5.24,-0.378298497,-0.401468203,0
rot,gut,rotgut,1,38.560001,54.959999,52.360001,7.71,-0.375540367,-0.400061087,0
cat,gut,catgut,1,38.540539,54.783783,49.054054,7.71,-0.375540367,-0.400061087,0
cross,hairs,crosshairs,1,45.400002,60.759998,43.84,12,0.657359922,0.614352135,0
yellow,hammer,yellowhammer,1,42.560001,50.48,66.480003,12,1.513752247,0.756226806,0
trip,hammer,triphammer,1,34.392857,41.285713,62.5,10.4,-0.268312321,-0.275385567,0
yellow,hammers,yellowhammers,1,46.666668,59.633335,62.733334,12,1.513752247,0.756226806,0
long,hand,longhand,1,46.09375,49.09375,44.78125,11.7,0.641415035,0.585360488,0
cow,hand,cowhand,1,40,58.918919,43.243244,12,1.513752247,0.756226806,0
short,hand,shorthand,1,41.540539,45.405407,38.702702,14.2,8.036027096,7.83944487,0
deck,hand,deckhand,1,41.205128,61.384617,47.307693,7.68,-0.375969449,-0.401314414,0
pan,handler,panhandler,1,47.148148,55.185184,66.074074,9.07,-0.368878123,-0.395849129,0
deck,hands,deckhands,1,43.279999,65.279999,45.84,7.68,-0.375969449,-0.401314414,0
cow,hands,cowhands,1,39.758621,51.310345,40.172413,12,1.513752247,0.756226806,0
short,hands,shorthands,1,48.200001,57.700001,49.366665,14.2,8.036027096,7.83944487,0
strap,hanger,straphanger,1,46.642857,63.892857,76.964287,10.4,-0.268312321,-0.275385567,0
cliff,hangers,cliffhangers,1,46.42857,37.785713,45.035713,3.64,-0.378330281,-0.401434651,0
rest,harrow,restharrow,1,27.038462,43.923077,45.423077,14.2,8.036027096,7.83944487,0
cross,hatch,crosshatch,1,40.423077,51.884617,49.76923,12,0.657359922,0.614352135,0
nut,hatches,nuthatches,1,36.770832,49.531914,51.978722,14.2,8.036027096,7.83944487,0
stag,head,staghead,1,46.666668,52.888889,66.370369,11.7,0.641415035,0.585360488,0
skin,head,skinhead,1,47,50.589745,55.846153,9.07,-0.368878123,-0.395849129,0
trail,head,trailhead,1,46.173912,72.782608,44.260868,7.18,-0.377320261,-0.401336972,0
block,head,blockhead,1,36.270271,40.054054,56.783783,7.68,-0.375969449,-0.401314414,0
fiddle,head,fiddlehead,1,48.333332,45.333332,57.458332,9.36,-0.331962971,-0.36590303,0
well,head,wellhead,1,40.959999,48.799999,47.560001,7.18,-0.377320261,-0.401336972,0
rail,head,railhead,1,41.972973,58.945946,49.837837,7.18,-0.377320261,-0.401336972,0
addle,head,addlehead,1,36.233334,42.200001,48.233334,9.36,-0.331962971,-0.36590303,0
bridge,head,bridgehead,1,42.825001,70.099998,47.875,9.36,-0.331962971,-0.36590303,0
logger,head,loggerhead,1,39.148148,50.296295,50.074074,8.83,-0.354324661,-0.393256935,0
black,head,blackhead,1,37.56818,67.727272,26.15909,7.68,-0.375969449,-0.401314414,0
flood,head,floodhead,1,42.533333,60.166668,52.200001,7.55,-0.374092437,-0.398919179,0
beach,head,beachhead,1,48.224998,65.525002,43.299999,6.21,-0.372543858,-0.401160968,0
mast,head,masthead,1,41.25,59.700001,51.400002,14.2,8.036027096,7.83944487,0
hot,head,hothead,1,44.799999,38.823528,50.176472,14.2,8.036027096,7.83944487,0
egg,head,egghead,1,45.974998,41.724998,62.950001,11.7,0.641415035,0.585360488,0
copper,head,copperhead,1,43.842106,63.921051,44.815788,8.83,-0.354324661,-0.393256935,0
letter,head,letterhead,1,41.675674,62.62162,49.567566,8.83,-0.354324661,-0.393256935,0
spread,head,spreadhead,1,37.363636,51.863636,49.590908,7.55,-0.374092437,-0.398919179,0
pit,head,pithead,1,46.666668,39.695652,52.347828,14.2,8.036027096,7.83944487,0
step,head,stephead,1,47.548386,37.935482,46.935482,10.4,-0.268312321,-0.275385567,0
sap,head,saphead,1,37.42857,42.107143,46.392857,10.4,-0.268312321,-0.275385567,0
stair,head,stairhead,1,30.360001,59.84,40.040001,8.83,-0.354324661,-0.393256935,0
bone,head,bonehead,1,37.435898,34.435898,48.692307,9.36,-0.331962971,-0.36590303,0
bow,head,bowhead,1,45.439999,49.639999,44.560001,12,1.513752247,0.756226806,0
fountain,head,fountainhead,1,44.857143,61.794117,42.735294,9.07,-0.368878123,-0.395849129,0
war,head,warhead,1,38.513512,59.027027,46.351353,8.83,-0.354324661,-0.393256935,0
knuckle,head,knucklehead,1,40.119999,26.32,47.959999,9.36,-0.331962971,-0.36590303,0
bulk,head,bulkhead,1,37.666668,42.948719,41.794872,7.68,-0.375969449,-0.401314414,0
mutton,head,muttonhead,1,43.916668,48.458332,57.958332,9.07,-0.368878123,-0.395849129,0
thunder,head,thunderhead,1,45.67857,60.17857,44.392857,8.83,-0.354324661,-0.393256935,0
pin,head,pinhead,1,45.599998,60.75,58.599998,9.07,-0.368878123,-0.395849129,0
tow,head,towhead,1,46.32143,52.857143,47.857143,12,1.513752247,0.756226806,0
bulk,heads,bulkheads,1,45.78125,51,39.25,7.68,-0.375969449,-0.401314414,0
logger,heads,loggerheads,1,43.799999,58.900002,45.400002,8.83,-0.354324661,-0.393256935,0
beach,heads,beachheads,1,48.200001,75.791664,39.916668,6.21,-0.372543858,-0.401160968,0
war,heads,warheads,1,43,59.846153,32.846153,8.83,-0.354324661,-0.393256935,0
knuckle,heads,knuckleheads,1,40.67857,12.464286,47.142857,9.36,-0.331962971,-0.36590303,0
bridge,heads,bridgeheads,1,43.599998,70.919998,37.720001,9.36,-0.331962971,-0.36590303,0
well,heads,wellheads,1,47.954544,48.772728,53.68182,7.18,-0.377320261,-0.401336972,0
letter,heads,letterheads,1,44.360001,77.519997,41.400002,8.83,-0.354324661,-0.393256935,0
white,heads,whiteheads,1,49.913044,79,44.608696,9.36,-0.331962971,-0.36590303,0
thunder,heads,thunderheads,1,37.307693,53.615383,43.692307,8.83,-0.354324661,-0.393256935,0
copper,heads,copperheads,1,48.107143,59.214287,51.142857,8.83,-0.354324661,-0.393256935,0
bone,heads,boneheads,1,44.67857,31.964285,52.464287,9.36,-0.331962971,-0.36590303,0
swell,heads,swellheads,1,45.454544,51.863636,47.045456,7.18,-0.377320261,-0.401336972,0
mast,heads,mastheads,1,46.037037,59.26923,44.423077,14.2,8.036027096,7.83944487,0
tow,heads,towheads,1,40.854168,60.468086,53.978722,12,1.513752247,0.756226806,0
pit,heads,pitheads,1,32.959999,47.48,49.560001,14.2,8.036027096,7.83944487,0
maiden,heads,maidenheads,1,40.233334,63.5,36.066666,9.07,-0.368878123,-0.395849129,0
slag,heap,slagheap,1,27.314285,38.676472,45.911766,11.7,0.641415035,0.585360488,0
pea,hen,peahen,1,28.360001,30.360001,61.200001,9.03,-0.044057982,-0.3551732,0
grey,hen,greyhen,1,48.458332,74.541664,74.208336,6.24,-0.376221953,-0.400781821,0
swamp,hen,swamphen,1,32.384617,57.423077,46.96154,10.4,-0.268312321,-0.275385567,0
moor,hen,moorhen,1,35.041668,34.260868,56.217392,8.83,-0.354324661,-0.393256935,0
moor,hens,moorhens,1,47.916668,43.583332,61.5,8.83,-0.354324661,-0.393256935,0
pea,hens,peahens,1,36.148148,24.370371,54.666668,9.03,-0.044057982,-0.3551732,0
cow,herb,cowherb,1,41.25,44.04348,77.91304,12,1.513752247,0.756226806,0
swine,herd,swineherd,1,48.53846,51.76923,55.5,9.36,-0.331962971,-0.36590303,0
wood,hewer,woodhewer,1,35,67.73333,45.900002,7.55,-0.374092437,-0.398919179,0
foot,hill,foothill,1,40,26.666666,85.07692,14.2,8.036027096,7.83944487,0
muck,hill,muckhill,1,45.866665,48.799999,58.599998,7.68,-0.375969449,-0.401314414,0
dung,hills,dunghills,1,45.875,50.95652,65.521736,11.7,0.641415035,0.585360488,0
rose,hip,rosehip,1,39.407406,67.333336,30.962963,9.36,-0.331962971,-0.36590303,0
holly,hock,hollyhock,1,25.225,37.5,39.224998,6.24,-0.376221953,-0.400781821,0
holly,hocks,hollyhocks,1,36.761906,29.952381,28.476191,6.24,-0.376221953,-0.400781821,0
back,hoe,backhoe,1,34.111111,46.407406,46.51852,7.68,-0.375969449,-0.401314414,0
horses,hoer,horseshoer,1,30.307692,73.230766,28.961538,12,0.657359922,0.614352135,0
back,hoes,backhoes,1,37.759998,44.919998,57.240002,7.68,-0.375969449,-0.401314414,0
hedge,hog,hedgehog,1,37.410255,18.564102,45.333332,9.36,-0.331962971,-0.36590303,0
wart,hog,warthog,1,32.756756,25.027027,63.648647,14.2,8.036027096,7.83944487,0
hedge,hogs,hedgehogs,1,47.25,32.857143,43.107143,9.36,-0.331962971,-0.36590303,0
copy,hold,copyhold,1,45.5,63.107143,45.357143,6.24,-0.376221953,-0.400781821,0
stoke,hold,stokehold,1,39.260868,36.173912,67.565216,9.36,-0.331962971,-0.36590303,0
toe,hold,toehold,1,43.628571,52.588234,58.882355,9.36,-0.331962971,-0.36590303,0
house,hold,household,1,43.450001,88.474998,28.200001,9.36,-0.331962971,-0.36590303,0
throttle,hold,throttlehold,1,48.347828,63.04348,62.260868,9.36,-0.331962971,-0.36590303,0
slave,holding,slaveholding,1,44.32,69.760002,55.68,9.36,-0.331962971,-0.36590303,0
lease,holds,leaseholds,1,46.807693,71.07692,59.26923,9.36,-0.331962971,-0.36590303,0
house,holds,households,1,48.366665,89.400002,27.866667,9.36,-0.331962971,-0.36590303,0
post,hole,posthole,1,47.607143,52.17857,61.357143,14.2,8.036027096,7.83944487,0
stoke,hole,stokehole,1,37.033333,47.166668,69.166664,9.36,-0.331962971,-0.36590303,0
pigeon,hole,pigeonhole,1,30.799999,34.14706,62.441177,9.07,-0.368878123,-0.395849129,0
knot,hole,knothole,1,48.650002,64.675003,61.474998,14.2,8.036027096,7.83944487,0
loop,hole,loophole,1,42.891891,42.243244,47.864864,10.4,-0.268312321,-0.275385567,0
man,hole,manhole,1,42.025642,46.307693,81.641029,9.07,-0.368878123,-0.395849129,0
pot,hole,pothole,1,49.205128,24.410257,86.692307,14.2,8.036027096,7.83944487,0
coal,hole,coalhole,1,45.620689,65.620689,67.620689,7.18,-0.377320261,-0.401336972,0
chuck,hole,chuckhole,1,43.827587,40.241379,73.482758,7.68,-0.375969449,-0.401314414,0
chuck,holes,chuckholes,1,31.366667,36,61.633335,7.68,-0.375969449,-0.401314414,0
bung,holes,bungholes,1,40.26923,39.307693,69.307693,11.7,0.641415035,0.585360488,0
pigeon,holing,pigeonholing,1,35.291668,44.739132,49.04348,9.07,-0.368878123,-0.395849129,0
monks,hood,monkshood,1,35.279999,38.240002,28.4,12,0.657359922,0.614352135,0
sky,hook,skyhook,1,34.666668,59.641026,55.076923,6.24,-0.376221953,-0.400781821,0
bill,hook,billhook,1,47.535713,46.785713,62.357143,7.18,-0.377320261,-0.401336972,0
tenter,hook,tenterhook,1,34.612904,38.032257,62.354839,8.83,-0.354324661,-0.393256935,0
rave,hook,ravehook,1,33.629631,22.148148,65.296295,9.36,-0.331962971,-0.36590303,0
button,hook,buttonhook,1,47.62162,54.108109,54,9.07,-0.368878123,-0.395849129,0
bill,hooks,billhooks,1,28.115385,36.192307,49.03846,7.18,-0.377320261,-0.401336972,0
tenter,hooks,tenterhooks,1,35.599998,38.400002,57.52,8.83,-0.354324661,-0.393256935,0
car,hop,carhop,1,41.214287,83,53.67857,8.83,-0.354324661,-0.393256935,0
bell,hop,bellhop,1,31.526316,37.394737,24.31579,7.18,-0.377320261,-0.401336972,0
plant,hopper,planthopper,1,49.303032,69.36364,63.60606,14.2,8.036027096,7.83944487,0
clod,hopper,clodhopper,1,30.975,38.900002,39.400002,7.55,-0.374092437,-0.398919179,0
clod,hoppers,clodhoppers,1,36.5625,36.625,26.96875,7.55,-0.374092437,-0.398919179,0
car,hops,carhops,1,47.866665,66.199997,48.866665,8.83,-0.354324661,-0.393256935,0
bell,hops,bellhops,1,41.333332,38.066666,25.133333,7.18,-0.377320261,-0.401336972,0
prong,horn,pronghorn,1,44.299999,56.033333,62.5,11.7,0.641415035,0.585360488,0
sax,horn,saxhorn,1,47.807693,41.5,64.384613,7.76,-0.37460451,-0.394066416,0
green,horn,greenhorn,1,31.057142,40.676472,36.911766,9.07,-0.368878123,-0.395849129,0
stock,horn,stockhorn,1,41.363636,53.590908,66.681816,7.68,-0.375969449,-0.401314414,0
stink,horn,stinkhorn,1,42.266666,48.566666,58.733334,7.68,-0.375969449,-0.401314414,0
shoe,horn,shoehorn,1,36.325001,70.349998,31.4,9.36,-0.331962971,-0.36590303,0
green,horns,greenhorns,1,33.279999,39.279999,43.599998,9.07,-0.368878123,-0.395849129,0
prong,horns,pronghorns,1,41.433334,50.099998,67.933334,11.7,0.641415035,0.585360488,0
clothes,horse,clotheshorse,1,28.108109,54.513512,39.702702,12,0.657359922,0.614352135,0
hobby,horse,hobbyhorse,1,35,51.864864,53.648647,6.24,-0.376221953,-0.400781821,0
dray,horse,drayhorse,1,27.192308,32.653847,62.076923,6.24,-0.376221953,-0.400781821,0
cock,horse,cockhorse,1,36.133335,25.566668,60.900002,7.68,-0.375969449,-0.401314414,0
saw,horse,sawhorse,1,45.387096,50.322582,44.258064,12,1.513752247,0.756226806,0
stud,horse,studhorse,1,47.666668,48.400002,76.76667,7.55,-0.374092437,-0.398919179,0
hobby,horses,hobbyhorses,1,45.700001,48.700001,60.733334,6.24,-0.376221953,-0.400781821,0
clothes,horses,clotheshorses,1,27.200001,49.48,56.400002,12,0.657359922,0.614352135,0
saw,horses,sawhorses,1,37.76923,45.576923,51.807693,12,1.513752247,0.756226806,0
boot,hose,boothose,2,44.931034,52.310345,58.137932,14.2,8.036027096,7.83944487,0
panty,hose,pantyhose,1,42.759998,64.800003,28.799999,6.24,-0.376221953,-0.400781821,0
boar,hound,boarhound,1,48.166668,47.533333,71.800003,8.83,-0.354324661,-0.393256935,0
coon,hound,coonhound,1,38.42857,49.964287,67.464287,9.07,-0.368878123,-0.395849129,0
blood,hound,bloodhound,1,44.666668,24.76923,87.256409,7.55,-0.374092437,-0.398919179,0
elk,hound,elkhound,1,47.0625,45.666668,67.1875,7.68,-0.375969449,-0.401314414,0
smooth,hound,smoothhound,1,46.969696,53.484848,66.818184,6.21,-0.372543858,-0.401160968,0
otter,hound,otterhound,1,41.47826,53.347828,52.217392,8.83,-0.354324661,-0.393256935,0
stag,hound,staghound,1,45.958332,39.083332,66.416664,11.7,0.641415035,0.585360488,0
sleuth,hound,sleuthhound,1,40.833332,44.391304,63.434784,6.21,-0.372543858,-0.401160968,0
porter,house,porterhouse,1,41.736843,52,70.131577,8.83,-0.354324661,-0.393256935,0
green,house,greenhouse,1,44.432434,38.918919,74.891891,9.07,-0.368878123,-0.395849129,0
flop,house,flophouse,1,33.363636,35.142857,77.523811,10.4,-0.268312321,-0.275385567,0
nut,house,nuthouse,1,35.282051,29.589743,73.07692,14.2,8.036027096,7.83944487,0
poor,house,poorhouse,1,44.150002,67.949997,78.074997,8.83,-0.354324661,-0.393256935,0
bawdy,house,bawdyhouse,1,36.166668,45.233334,71.033333,6.24,-0.376221953,-0.400781821,0
pot,house,pothouse,1,40.307693,43.384617,74.333336,14.2,8.036027096,7.83944487,0
counting,house,countinghouse,1,46.857143,53.57143,62.17857,11.7,0.641415035,0.585360488,0
doss,house,dosshouse,1,35.592594,33.703705,71.185188,12,0.657359922,0.614352135,0
round,house,roundhouse,1,43.674999,46.299999,47.75,7.55,-0.374092437,-0.398919179,0
chapter,house,chapterhouse,1,40.166668,38.833332,72,8.83,-0.354324661,-0.393256935,0
doss,houses,dosshouses,1,31,42.566666,69.066666,12,0.657359922,0.614352135,0
porter,houses,porterhouses,1,44.400002,52.400002,76.400002,8.83,-0.354324661,-0.393256935,0
round,houses,roundhouses,1,41.785713,55.392857,51.857143,7.55,-0.374092437,-0.398919179,0
flop,houses,flophouses,1,40.814816,48.148148,75.259262,10.4,-0.268312321,-0.275385567,0
green,houses,greenhouses,1,47.799999,45.033333,77.400002,9.07,-0.368878123,-0.395849129,0
pot,hunter,pothunter,1,36.76923,37.884617,61.115383,14.2,8.036027096,7.83944487,0
grid,iron,gridiron,1,41.051281,49.307693,47.410255,12.2,0.497986974,0.210393561,0
mid,iron,midiron,1,46,59.333332,68.433334,12.2,0.497986974,0.210393561,0
cross,jack,crossjack,1,43.136364,60.81818,43.772728,4.16,-0.378256119,-0.401429498,0
apple,jack,applejack,1,39.880001,59.52,28.879999,7.58,-0.375109519,-0.395965358,0
supple,jack,supplejack,1,33.166668,43.133335,38.833332,7.58,-0.375109519,-0.395965358,0
cracker,jack,crackerjack,1,33.653847,49.96154,35.53846,5.58,-0.377482712,-0.401375792,0
steeple,jack,steeplejack,1,29.526316,48.342106,30.973684,7.58,-0.375109519,-0.395965358,0
natter,jack,natterjack,1,31.25,38.875,37.666668,5.58,-0.377482712,-0.401375792,0
cheap,jack,cheapjack,1,35.324326,57.297298,30.378378,4.91,-0.378377957,-0.401470836,0
flap,jack,flapjack,1,32.526318,27.68421,17.763159,4.91,-0.378377957,-0.401470836,0
skip,jack,skipjack,1,34.82143,41.857143,38.857143,4.91,-0.378377957,-0.401470836,0
lumber,jack,lumberjack,1,44.432434,86.162163,34.216217,5.58,-0.377482712,-0.401375792,0
black,jack,blackjack,1,38.325001,29.799999,33.5,3.85,-0.377996551,-0.401422283,0
boot,jack,bootjack,1,38.560001,47.279999,42.639999,4.17,-0.378326749,-0.40147118,0
amber,jack,amberjack,1,35.090908,50.848484,44.60606,5.58,-0.377482712,-0.401375792,0
blue,jacket,bluejacket,1,46.285713,53.657143,44.914288,7.58,-0.375109519,-0.395965358,0
strait,jacket,straitjacket,1,39.090908,29.90909,85.11364,4.17,-0.378326749,-0.40147118,0
strait,jackets,straitjackets,1,47.090908,44.5,85.681816,4.17,-0.378326749,-0.40147118,0
black,jacks,blackjacks,1,48.083332,41.041668,42.083332,3.85,-0.377996551,-0.401422283,0
flap,jacks,flapjacks,1,38.799999,27.120001,19.84,4.91,-0.378377957,-0.401470836,0
cracker,jacks,crackerjacks,1,32.357143,45.964287,23.392857,5.58,-0.377482712,-0.401375792,0
steeple,jacks,steeplejacks,1,35.677418,34.290321,37.677418,7.58,-0.375109519,-0.395965358,0
night,jar,nightjar,1,47.592594,51.592594,68.296295,4.17,-0.378326749,-0.40147118,0
tear,jerker,tearjerker,1,45.828571,75.323532,39.441177,5.58,-0.377482712,-0.401375792,0
fan,jet,fanjet,1,41.607143,57.25,62.214287,8.4,-0.360360057,-0.351309357,0
prop,jet,propjet,1,43.119999,39.416668,65.875,4.91,-0.378377957,-0.401470836,0
stock,jobber,stockjobber,1,34.533333,48.666668,47.066666,3.85,-0.377996551,-0.401422283,0
hand,kerchief,handkerchief,1,42,62.405407,50,5.46,-0.377000657,-0.400667768,0
latch,keys,latchkeys,1,45.75,55.214287,71,5.91,-0.378215506,-0.401471752,0
side,kick,sidekick,1,35.891891,70.837837,19.432432,9.97,-0.326715108,-0.265353111,0
lime,kiln,limekiln,1,32,42.655174,44.655174,9.97,-0.326715108,-0.265353111,0
woman,kind,womankind,1,42.5,91.599998,36.025002,10.5,0.188965162,0.024767644,0
blathers,kite,blatherskite,1,25.272728,33.636364,44.31818,10.2,-0.248645194,-0.274394471,0
draw,knife,drawknife,1,42.666668,45.666668,80.875,7.07,-0.373716328,-0.398116913,0
jack,knives,jackknives,1,36.26923,19.538462,71.615387,6.42,-0.377910028,-0.4014019,0
pen,knives,penknives,1,49,46,72.629631,10.5,0.188965162,0.024767644,0
stump,knocker,stumpknocker,1,37.666668,44.739132,51.173912,6.47,-0.376647504,-0.398501327,0
top,knot,topknot,1,49.432434,62.837837,65.729729,6.47,-0.376647504,-0.398501327,0
land,ladies,landladies,1,43.153847,47.96154,60.346153,9.76,-0.318197042,-0.33488751,0
gray,lag,graylag,1,24.799999,48,45,9.07,-0.363695593,-0.391973263,0
grey,lag,greylag,1,34.409092,40.68182,48.727272,9.07,-0.363695593,-0.391973263,0
blow,lamp,blowlamp,1,43,34.458332,72.625,8.85,-0.361912167,-0.374591008,0
free,lance,freelance,1,44.578949,73.5,37.842106,12.4,1.121993596,0.816758549,0
free,lancer,freelancer,1,38.68,68.480003,34.720001,12.4,1.121993596,0.816758549,0
free,lancers,freelancers,1,49.130436,66.826088,47.260868,12.4,1.121993596,0.816758549,0
free,lances,freelances,1,41.439999,61.599998,32.639999,12.4,1.121993596,0.816758549,0
screen,land,screenland,1,38.035713,51.857143,53.357143,10.1,-0.240944679,-0.258844284,0
hinter,land,hinterland,1,36.375,42.25,74.15625,10.8,-0.173428762,-0.141981303,0
march,land,marchland,1,44.53846,45.153847,74.03846,9,-0.36699758,-0.389517795,0
moor,land,moorland,1,46.342857,47.771427,75,10.8,-0.173428762,-0.141981303,0
table,land,tableland,1,45.833332,52.583332,59.041668,12.4,1.121993596,0.816758549,0
fen,land,fenland,1,41.633335,41.566666,69.533333,10.1,-0.240944679,-0.258844284,0
head,land,headland,1,40.105263,51.394737,70.447365,9.76,-0.318197042,-0.33488751,0
scrub,land,scrubland,1,46.466667,47.599998,69.900002,11.5,0.005046268,0.078805447,0
gang,land,gangland,1,46.413792,54.551723,66.310349,9.99,-0.290908858,-0.285388135,0
head,lands,headlands,1,39.774193,39.064518,80.80645,9.76,-0.318197042,-0.33488751,0
moor,lands,moorlands,1,41.555557,53.296295,76.370369,10.8,-0.173428762,-0.141981303,0
heart,lands,heartlands,1,42.576923,35.115383,69.192307,10.7,-0.116539239,-0.194382968,0
scab,lands,scablands,1,41.206898,40.655174,67.586205,11.5,0.005046268,0.078805447,0
table,lands,tablelands,1,34.666668,42.148148,58.333332,12.4,1.121993596,0.816758549,0
